filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
137835,As Duas Irenes,2017,Drama,89,Brazil,Fabio Meira,"Priscila Bittencourt, Isabela Torres, Marco Ricca, Suzana Ribeiro, Ines Peixoto, Teuda Bara, Marcela Moura, Ana Reston, Maju Souza",7.8,7.5,8.0,3,"In the dazzling heat of Brazil, 13-year-old Irene discovers that her father has a secret that he has kept hidden for a long time: somewhere, the man has another family and another daughter to whom he has given the same name. Irene then decides to embark on a risky game that could backfire at any moment.",,0,0,0,0,0
138196,Estiu 1993,2017,Drama,96,"Spain, France",Carla Simón,"Laia Artigas, Paula Robles, Bruna Cusí, David Verdaguer, Fermí Reixach, Paula Blanco, Quimet Pla, Isabel Rocatti, Jordi Figueras, Montse Sanz",7.2,6.83,8.0,16,"Catalonia, summer 1993. For Frida, a six-year-old girl, the death of her mother marks the beginning of a new life. Entrusted to the loving care of an uncle and his family, Frida leaves her home in Barcelona. Getting used to the everyday life of the countryside and a world completely unknown to her will not be easy.",,0,0,0,0,0
138488,Yu-Gi-Oh!: The Dark Side of Dimensions,2016,Animation,130,Japan,Satoshi Kuwabara,,5.0,2.0,8.0,3,"Yugi Muto and his friends are in their senior year of high school and are deciding what to do next. Meanwhile, Seito Kaiba has commissioned excavations to recover the pieces of the Millennium Puzzle, hoping to revive the soul of his rival Atem to boost his score. But the excavations are interrupted by Diva, who challenges Kaiba to Dual Monsters. Yugi and Kaiba have already clashed several times in the past but in the new duel they will bring pride and all past experiences into play.",,0,0,0,0,0
138951,Altin in the city,2017,Drama,126,Italy,Fabio del Greco,"Rimi Beqiri, Chiara Pavoni, Fabio del Greco, Roberto Fazioli, Giuseppe Panebianco, Germano Germani, Marcello Capitani, Alexandra Maravia",4.9,1.0,9.0,5,"Altin, an aspiring Albanian writer who landed in Italy aboard a large ferry in the 1990s, works in a butcher's shop when he is selected to audition for a reality show for writers. He finally sees the possibility of being successful with his book ""Ismail's Journey"". Instead, it is the moment in which his misadventures begin that will lead him to know revenge, loneliness, poverty, up to the dark side of wealth and success.",,0,0,0,0,0
139187,Rey,2017,Drama,90,"Chile, France, Netherlands, Germany, Qatar",Niles Atallah,"Rodrigo Lisboa, Claudio Riveros",7.9,7.75,8.0,5,"In the 19th century, French adventurer Orélie Antoine de Tounens travels to a remote southern part of Chile and forms her kingdom there. Armed with a constitution written in his own hand and a new flag, he unites the natives of the place and becomes their ruler. The response of the Chilean army, however, will not be long in coming and will be devastating.",,0,0,0,0,0
139420,"Visages, villages",2017,Documentary,90,France,"JR, Agnés Varda",,7.9,7.7,8.0,48,"The director Agnès Varda and the French artist JR set out on the roads of France in search of spontaneous or already organized encounters. In JR's car and special truck, far from the big cities, they combine their two worlds to try to create others.",,0,0,0,0,0
139631,Barbara,2017,Drama,120,France,Mathieu Amalric,"Mathieu Amalric, Jeanne Balibar",7.0,6.0,8.0,4,"An actress has to play the French singer Barbara for a film that will start shooting shortly, so she works on the character, her voice, her songs and her way of being on stage. Gradually the character takes over her. The director is also working on the film and he too gradually lets himself be overwhelmed by Barbara.","Born in Paris in the thirties, Barbara lived a childhood marked by war and sexual abuse and struggled not just before grabbing success in the mid-sixties.",0,0,0,0,0
139833,November,2017,Drama,115,"Estonia, Netherlands, Poland",Rainer Sarnet,"Rea Lest, Jörgen Liik, Arvo Kukumägi, Katariina Unt, Taavi Eelmaa, Heino Kalm, Meelis Rämmeld, Dieter Laser, Jette Loona Hermanis, Jaan Tooming",7.2,6.8,8.0,14,"In the snow-covered landscapes of 19th century Estonia, werewolves and spirits roam free while the figure of Jesus coexists with that of the kratts, mythological helpers of the peasants made of tools and bones. In this context, Liina, a farm worker, lives a doomed love with the young Hans, whose long wait will transform her into a werewolf.",,0,0,0,0,0
139977,Bombshell: The Hedy Lamarr Story,2017,Documentary,90,United States,Alexandra Dean,,7.4,7.0,8.0,5,"Many know the beauty of Hedy Lamarr but few know what a prodigious mind she had. Immigrated to Hollywood in the 1940s, she acted by day and by night she devoted herself to studying scientific applications and producing real inventions, as a secret communication system to be used by allies to fight the Nazis. Director Alexandra Dean therefore focuses on the key role played by the actress during World War II, despite never having received any honor or official recognition from the army.",,0,0,0,0,0
141026,Ava,2017,Drama,105,France,Léa Mysius,"Noée Abita, Laure Calamy, Juan Cano, Tamara Cano, Daouda Diakhate, Baptiste Archimbaud, Franck Beckmann",7.3,7.17,8.0,14,"Thirteen-year-old Ava is on vacation by the sea when she learns that she will soon lose her sight. The mother decided to act as if nothing had happened and to have the best summer of their life. Ava, on the other hand, decides to tackle the problem in her own way: she wants a big black dog that belongs to a young man on the run.",,0,0,0,0,0
141037,Geu-hu,2017,Drama,92,South Korea,Sang-soo Hong,"Min-hee Kim, Hae-hyo Kwon",7.0,6.0,8.0,3,"On her first day at work, Areum replaces a woman who has broken up with her boss. The boss's wife, however, finds a love note, breaks into her husband's office and mistakes Areum for the other woman. At the end of the day, Areum is forced to quit. Some time later, Areum returns and thinks that something has changed.",,0,0,0,0,0
141050,Bulhandang,2017,Action,117,South Korea,Sung-hyun Byun,"Sol Kyung-gu, Siwan, Kim Hee-won, Jeon Hye-Jin, Lee Kyoung-young, Kim Sung-Oh, Heo Jun-Ho",7.5,7.0,8.0,3,"Jae-Ho is a prisoner. He exercises his power over other prisoners and dictates the rules. But it is also the number two of a criminal band outside the prison. Ambitious enough, it has all the characteristics to become the number one after its exit. One day, Jae-Ho meets the new Hyun-Soo prisoner, who has no intention of following the rules of the prison and not to submit to anyone.",,0,0,0,0,0
141112,Terasu nite,2016,Comedy,95,Japan,Kenji Yamauchi,"Kei Ishibashi, Kami Hiraiwa, Hiroaki Morooka, Kenji Iwatani, Ryûta Furuya, Takashi Okabe, Atsushi Hashimoto",8.0,8.0,8.0,3,"While a party is underway at a company director's house, a young man is totally dazzled by a woman, who is at the party with her husband. This not only soon leads the woman to want to leave, but also ends up arousing the jealousy of the hostess. Things take a turn for the worse when guests start letting go of their tongues, made more agile by alcohol.",,0,0,0,0,0
141139,Canola,2016,Drama,117,South Korea,Chang,"Yuh-jung Youn, Kim Go-Eun, Kim Hee-won, Shin Eun-Jung, Yang Ik-June, Minho, Ryoo Joon-Yeol, Nam Tae-Boo",8.2,8.67,8.0,6,"High school student Hye-ji is a troubled and fearful girl who keeps a secret. One day she is reunited with her grandmother, Gye-Choon, whom she hasn't seen for 12 years and who lives working as a driver on Jeju Island.",,0,0,0,0,0
141301,Une vie violente,2017,Drama,107,France,Thierry de Peretti,"Jean Michelangeli, Henri-Noël Tabary, Cédric Appietto, Marie-Pierre Nouveau, Délia Sepulcre-Nativi, Dominique Colombani, Paul Garatte",7.3,7.0,8.0,3,"Despite the threat of death hanging over his head, Stéphane decides to return to Corsica to attend the funeral of a childhood friend, murdered the day before. The occasion provides him with the pretext to remember the events that led him from Bastia to embrace a life of political radicalism and clandestinity.",,0,0,0,0,0
141514,Ise yarar bir sey,2017,Drama,107,Turkey,Pelin Esmer,"Öykü Karayel, Basak Köklükaya, Yigit Özsener",7.7,7.67,8.0,9,"Why would someone like Leyla take part in a dinner with old high school friends? And why should she, above all, take a train in the evening if she has always been alone for the past 25 years? And what is Canan, who is studying as a nurse, doing on the train? Why does she reluctantly go to a nurse job interview when she dreams of becoming an actress? And who is Yavuz, who has spent all day looking out the window? Is he waiting for Canan or maybe Leyla? Or maybe a murderer and a poet he met on the train one night?",,0,0,0,0,0
141553,Yoake Tsugeru Lu no Uta,2017,Animation,112,Japan,Masaaki Yuasa,,7.5,,8.0,6,"Kai, a boy who lives in a isolated fishing village, makes friends with Lu, a siren who loves to sing and dance. However, his fellow citizens have always thought that the sirens bring disasters with them. An unexpected event will end up creating a huge fracture between Lu and the rest of the village inhabitants, endangering everything.",,0,0,0,0,0
141555,Kono sekai no katasumi ni,2016,Animation,128,Japan,Sunao Katabuchi,,7.5,7.5,8.0,36,"The young Suzu leaves Hiroshima in 1944 to get married and live with her husband's family in Kure, a military port city. War makes living conditions more and more difficult but, despite this, Suzu never loses joy and will to live. In 1945, however, the bombing will test his courage.",,0,0,0,0,0
141887,Le Grand Bal,2018,Documentary,99,France,Laetitia Carton,,7.3,7.0,8.0,3,"For over 27 years, in the month of July, in the countryside of the Borbonese, people have been dancing for seven days and seven nights, whether it rains or is sunny. More than two thousand people of all ages, from the youngest to the 80s, gather from all over the world to dance, laugh, cry, play and live.",,0,0,0,0,0
141891,La fête est finie,2017,Drama,90,France,Marie Garel Weiss,"Zita Hanrot, Clémence Boisnard, Marie Denarnaud",7.8,7.5,8.0,3,"Céleste is 19 years old and a drug addict. Admitted to a detoxification center, she arrives - in full withdrawal crisis - on the same day as Sihem, older than her and mysterious, refusing any kind of contact. Despite their differences, Céleste finally breaks the ice. The two young women make friends and become inseparable. They are discharged from the center, left to themselves, but they always remain together, with the risk of missing out on their possibility of redemption.",,0,0,0,0,0
141972,La educación del Rey,2017,Drama,96,Argentina,Santiago Esteves,"Matías Encinas, Germán de Silva, Jorge Prado, Martín Arroyo, Mario Jara",7.5,,8.0,4,"Fleeing his criminal baptism, Reynaldo Galindez, aka Rey, breaks into the patio of the house inhabited by Carlos Vargas, a retired security guard. Vargas then offers him an agreement: if he repairs the damage caused to his home, he will avoid reporting him. The teachings the teenager will receive from the guard will give rise to a relationship reminiscent of that of a king with his mentor. The balance created by the two, however, will eventually crack when Rey's robbery companions begin to approach them.",,0,0,0,0,0
142569,Beats,2018,Drama,96,Great Britain,Brian Welsh,"Cristian Ortega, Lorn MacDonald, Laura Fraser",7.5,7.0,8.0,3,"United Kingdom, 1994. Best friends Johnno and Spanner share a deep bond, forged during their childhood years. But on the verge of adulthood, life seems to want to take them in different directions. The summer they are about to live will therefore be different for them but also for the whole country, due to the explosion of young counterculture movements. In search of adventure, the two friends decide to spend one last night together at an illegal rave, in an undergrowth populated by anarchy and freedom.",,0,0,0,0,0
